request_id,task_id,department,corridor_id,requested_date,requested_start,requested_end,duration_hours,status
REQ-02302,M-009194,Engineering,C10,2026-09-05,07:00,09:00,2.0,Pending
REQ-02303,M-005667,Engineering,C02,2026-09-04,19:00,21:00,1.5,Pending
REQ-02304,M-010170,S&T,C12,2026-09-01,13:00,17:00,4.0,Pending
REQ-02305,M-009961,S&T,C03,2026-08-29,06:00,08:00,2.0,Pending
REQ-02306,M-004094,S&T,C17,2026-08-29,11:00,15:00,4.0,Pending
REQ-02307,M-006734,Engineering,C15,2026-08-30,12:00,13:00,0.5,Pending
REQ-02308,M-005145,S&T,C08,2026-09-04,16:00,18:00,2.0,Pending
REQ-02309,M-005713,Engineering,C17,2026-08-30,02:00,03:00,1.0,Pending
REQ-02310,M-006649,Engineering,C02,2026-08-31,21:00,22:00,0.5,Pending
REQ-02311,M-009483,Traction,C14,2026-09-02,22:00,23:00,1.0,Pending
REQ-02312,M-009775,S&T,C15,2026-09-02,07:00,09:00,1.5,Pending
REQ-02313,M-001863,Traction,C15,2026-08-28,16:00,17:00,0.5,Pending
REQ-02314,M-011135,S&T,C06,2026-09-06,12:00,14:00,1.5,Pending
REQ-02315,M-009057,Traction,C06,2026-08-28,15:00,18:00,3.0,Pending
REQ-02316,M-004834,Engineering,C15,2026-08-30,22:00,01:00,3.0,Pending
REQ-02317,M-009628,Traction,C12,2026-09-07,11:00,13:00,1.5,Pending
REQ-02318,M-009022,Traction,C15,2026-09-04,02:00,04:00,1.5,Pending
REQ-02319,M-008505,Traction,C20,2026-08-26,19:00,21:00,2.0,Pending
REQ-02320,M-000030,S&T,C12,2026-08-27,20:00,21:00,0.5,Pending
REQ-02321,M-010155,Engineering,C12,2026-08-29,15:00,16:00,0.5,Pending
REQ-02322,M-011330,S&T,C19,2026-08-27,00:00,01:00,1.0,Pending
REQ-02323,M-003932,Engineering,C14,2026-08-29,11:00,15:00,4.0,Pending
REQ-02324,M-000569,Traction,C19,2026-08-29,20:00,23:00,3.0,Pending
REQ-02325,M-005172,Traction,C04,2026-08-25,14:00,18:00,4.0,Pending
REQ-02326,M-005408,Traction,C06,2026-08-29,02:00,03:00,1.0,Pending
REQ-02327,M-001246,Traction,C16,2026-08-25,20:00,22:00,1.5,Pending
REQ-02328,M-005681,S&T,C13,2026-08-28,13:00,15:00,1.5,Pending
REQ-02329,M-011458,Traction,C08,2026-08-30,02:00,04:00,1.5,Pending
REQ-02330,M-001459,Traction,C13,2026-08-27,08:00,09:00,0.5,Pending
REQ-02331,M-007371,Traction,C18,2026-08-31,04:00,06:00,1.5,Pending
REQ-02332,M-001836,Engineering,C19,2026-08-29,09:00,11:00,2.0,Pending
REQ-02333,M-000317,Engineering,C05,2026-08-30,22:00,02:00,4.0,Pending
REQ-02334,M-000109,Engineering,C07,2026-09-07,08:00,10:00,1.5,Pending
REQ-02335,M-003119,S&T,C02,2026-08-29,08:00,11:00,3.0,Pending
REQ-02336,M-009265,S&T,C18,2026-09-07,22:00,23:00,0.5,Pending
REQ-02337,M-006881,Engineering,C01,2026-08-28,21:00,22:00,1.0,Pending
REQ-02338,M-009017,Engineering,C10,2026-09-02,16:00,17:00,1.0,Pending
REQ-02339,M-011679,Engineering,C11,2026-08-28,18:00,19:00,1.0,Pending
REQ-02340,M-011736,Traction,C07,2026-08-26,17:00,20:00,3.0,Pending
REQ-02341,M-007714,Engineering,C05,2026-08-28,05:00,08:00,3.0,Pending
REQ-02342,M-002665,Traction,C10,2026-09-04,18:00,20:00,1.5,Pending
REQ-02343,M-002681,Traction,C03,2026-09-05,10:00,14:00,4.0,Pending
REQ-02344,M-008188,Engineering,C01,2026-09-03,11:00,13:00,2.0,Pending
REQ-02345,M-003651,Engineering,C13,2026-08-28,15:00,16:00,1.0,Pending
REQ-02346,M-009955,S&T,C17,2026-09-03,16:00,17:00,0.5,Pending
REQ-02347,M-002587,S&T,C20,2026-09-05,20:00,21:00,1.0,Pending
REQ-02348,M-008094,S&T,C09,2026-09-06,16:00,19:00,3.0,Pending
REQ-02349,M-008841,Traction,C16,2026-09-07,14:00,16:00,2.0,Pending
REQ-02350,M-004851,Engineering,C03,2026-08-29,17:00,18:00,1.0,Pending
REQ-02351,M-004953,Traction,C10,2026-09-06,18:00,20:00,1.5,Pending
REQ-02352,M-007513,Engineering,C04,2026-09-01,09:00,12:00,3.0,Pending
REQ-02353,M-003345,Traction,C02,2026-09-04,11:00,12:00,0.5,Pending
REQ-02354,M-000974,Engineering,C07,2026-08-27,12:00,13:00,0.5,Pending
REQ-02355,M-004919,S&T,C02,2026-08-30,18:00,20:00,1.5,Pending
REQ-02356,M-009175,Engineering,C03,2026-08-29,17:00,20:00,3.0,Pending
REQ-02357,M-008340,Traction,C17,2026-08-31,10:00,13:00,3.0,Pending
REQ-02358,M-003287,Traction,C14,2026-08-31,17:00,21:00,4.0,Pending
REQ-02359,M-004699,S&T,C13,2026-08-27,17:00,18:00,0.5,Pending
REQ-02360,M-009377,Engineering,C03,2026-08-31,16:00,17:00,0.5,Pending
REQ-02361,M-005913,Traction,C08,2026-09-02,04:00,05:00,0.5,Pending
REQ-02362,M-001375,Traction,C16,2026-08-27,07:00,08:00,0.5,Pending
REQ-02363,M-010715,Engineering,C09,2026-09-07,14:00,17:00,3.0,Pending
REQ-02364,M-008877,Traction,C06,2026-09-04,07:00,08:00,1.0,Pending
REQ-02365,M-010428,Traction,C14,2026-08-25,14:00,16:00,1.5,Pending
REQ-02366,M-011852,S&T,C06,2026-09-02,17:00,18:00,0.5,Pending
REQ-02367,M-000011,S&T,C04,2026-08-30,19:00,20:00,1.0,Pending
REQ-02368,M-004794,S&T,C16,2026-09-01,12:00,13:00,0.5,Pending
REQ-02369,M-002440,Traction,C17,2026-08-31,11:00,15:00,4.0,Pending
REQ-02370,M-001427,Engineering,C12,2026-08-31,09:00,10:00,1.0,Pending
REQ-02371,M-009694,Traction,C09,2026-09-01,16:00,19:00,3.0,Pending
REQ-02372,M-006054,Engineering,C02,2026-08-28,16:00,19:00,3.0,Pending
REQ-02373,M-009574,S&T,C18,2026-09-03,02:00,04:00,2.0,Pending
REQ-02374,M-000719,Engineering,C15,2026-09-04,22:00,01:00,3.0,Pending
REQ-02375,M-004534,Traction,C04,2026-08-31,12:00,13:00,0.5,Pending
REQ-02376,M-010658,Engineering,C19,2026-09-03,18:00,22:00,4.0,Pending
REQ-02377,M-005688,S&T,C12,2026-09-02,04:00,07:00,3.0,Pending
REQ-02378,M-000736,Engineering,C01,2026-09-07,13:00,14:00,1.0,Pending
REQ-02379,M-006476,Engineering,C12,2026-09-01,06:00,08:00,1.5,Pending
REQ-02380,M-003525,Engineering,C03,2026-09-05,22:00,00:00,2.0,Pending
REQ-02381,M-007890,Traction,C20,2026-09-05,20:00,22:00,2.0,Pending
REQ-02382,M-002141,Engineering,C11,2026-09-02,10:00,12:00,2.0,Pending
REQ-02383,M-005158,Engineering,C20,2026-09-02,01:00,02:00,0.5,Pending
REQ-02384,M-004767,S&T,C12,2026-08-29,15:00,16:00,0.5,Pending
REQ-02385,M-000910,S&T,C02,2026-08-31,19:00,20:00,0.5,Pending
REQ-02386,M-004521,S&T,C03,2026-09-02,05:00,06:00,0.5,Pending
REQ-02387,M-000497,Engineering,C18,2026-08-29,09:00,13:00,4.0,Pending
REQ-02388,M-009587,Traction,C05,2026-08-31,08:00,12:00,4.0,Pending
REQ-02389,M-005305,Traction,C04,2026-08-31,11:00,13:00,2.0,Pending
REQ-02390,M-011831,S&T,C20,2026-09-04,00:00,01:00,0.5,Pending
REQ-02391,M-006877,Traction,C15,2026-09-01,22:00,23:00,0.5,Pending
REQ-02392,M-001207,Engineering,C02,2026-08-29,15:00,16:00,0.5,Pending
REQ-02393,M-007177,S&T,C16,2026-09-04,19:00,21:00,1.5,Pending
REQ-02394,M-004296,Traction,C17,2026-09-07,12:00,14:00,1.5,Pending
REQ-02395,M-007654,S&T,C18,2026-09-07,13:00,17:00,4.0,Pending
REQ-02396,M-001196,Engineering,C03,2026-08-28,02:00,03:00,0.5,Pending
REQ-02397,M-011878,Traction,C14,2026-08-30,13:00,17:00,4.0,Pending
REQ-02398,M-005422,Traction,C11,2026-08-29,15:00,16:00,1.0,Pending
REQ-02399,M-003856,Traction,C06,2026-08-30,06:00,09:00,3.0,Pending
REQ-02400,M-004415,Traction,C06,2026-09-02,06:00,09:00,3.0,Pending
REQ-02401,M-009183,S&T,C05,2026-09-03,05:00,09:00,4.0,Pending
REQ-02402,M-011092,Engineering,C05,2026-09-07,15:00,16:00,0.5,Pending
REQ-02403,M-006429,S&T,C18,2026-08-29,14:00,17:00,3.0,Pending
REQ-02404,M-000289,Engineering,C09,2026-08-31,02:00,04:00,2.0,Pending
REQ-02405,M-002627,Traction,C09,2026-08-28,09:00,12:00,3.0,Pending
REQ-02406,M-008863,Engineering,C03,2026-09-05,19:00,23:00,4.0,Pending
REQ-02407,M-003685,Traction,C15,2026-09-07,14:00,15:00,0.5,Pending
REQ-02408,M-007972,Traction,C06,2026-09-05,18:00,22:00,4.0,Pending
REQ-02409,M-006951,S&T,C14,2026-08-31,10:00,11:00,0.5,Pending
REQ-02410,M-000389,S&T,C19,2026-08-30,16:00,17:00,1.0,Pending
REQ-02411,M-000837,Traction,C20,2026-08-31,07:00,09:00,2.0,Pending
REQ-02412,M-009024,Engineering,C09,2026-09-03,10:00,13:00,3.0,Pending
REQ-02413,M-003182,Engineering,C06,2026-09-07,01:00,02:00,0.5,Pending
REQ-02414,M-000281,S&T,C01,2026-09-01,22:00,02:00,4.0,Pending
REQ-02415,M-008114,S&T,C03,2026-08-29,07:00,09:00,2.0,Pending
REQ-02416,M-004460,Engineering,C18,2026-09-07,18:00,20:00,1.5,Pending
REQ-02417,M-006299,S&T,C09,2026-08-27,04:00,06:00,1.5,Pending
REQ-02418,M-005861,Traction,C05,2026-09-06,12:00,13:00,1.0,Pending
REQ-02419,M-001113,Traction,C19,2026-09-07,14:00,16:00,2.0,Pending
REQ-02420,M-003799,Engineering,C16,2026-08-26,21:00,23:00,2.0,Pending
REQ-02421,M-011184,Traction,C07,2026-09-03,06:00,07:00,1.0,Pending
REQ-02422,M-010042,S&T,C02,2026-09-07,13:00,17:00,4.0,Pending
REQ-02423,M-009855,S&T,C18,2026-09-07,13:00,15:00,2.0,Pending
REQ-02424,M-004769,S&T,C12,2026-09-06,17:00,21:00,4.0,Pending
REQ-02425,M-003422,Engineering,C09,2026-08-29,07:00,10:00,3.0,Pending
REQ-02426,M-008694,Engineering,C04,2026-09-03,15:00,17:00,2.0,Pending
REQ-02427,M-000268,Traction,C16,2026-09-04,13:00,14:00,0.5,Pending
REQ-02428,M-001599,S&T,C11,2026-09-03,18:00,21:00,3.0,Pending
REQ-02429,M-004930,Engineering,C08,2026-08-25,00:00,01:00,1.0,Pending
REQ-02430,M-009564,Traction,C17,2026-09-05,18:00,20:00,2.0,Pending
REQ-02431,M-007170,S&T,C01,2026-09-02,12:00,13:00,1.0,Pending
REQ-02432,M-011563,Engineering,C03,2026-08-30,15:00,16:00,0.5,Pending
REQ-02433,M-002499,Traction,C10,2026-08-28,21:00,00:00,3.0,Pending
REQ-02434,M-007434,Traction,C20,2026-08-25,01:00,04:00,3.0,Pending
REQ-02435,M-011222,Traction,C14,2026-08-28,09:00,11:00,1.5,Pending
REQ-02436,M-003843,Traction,C04,2026-08-28,18:00,20:00,2.0,Pending
REQ-02437,M-008730,Engineering,C07,2026-09-07,21:00,22:00,1.0,Pending
REQ-02438,M-001380,Engineering,C20,2026-09-03,19:00,23:00,4.0,Pending
REQ-02439,M-009489,Traction,C05,2026-09-04,19:00,20:00,0.5,Pending
REQ-02440,M-010490,Engineering,C05,2026-08-26,00:00,01:00,1.0,Pending
REQ-02441,M-000417,Engineering,C14,2026-09-05,05:00,08:00,3.0,Pending
REQ-02442,M-005968,Traction,C15,2026-08-27,20:00,22:00,1.5,Pending
REQ-02443,M-006796,S&T,C20,2026-09-05,22:00,02:00,4.0,Pending
REQ-02444,M-001963,S&T,C12,2026-09-01,06:00,07:00,1.0,Pending
REQ-02445,M-000621,S&T,C12,2026-08-30,19:00,23:00,4.0,Pending
REQ-02446,M-001704,Engineering,C11,2026-09-04,02:00,04:00,1.5,Pending
REQ-02447,M-006293,Traction,C09,2026-08-26,03:00,04:00,0.5,Pending
REQ-02448,M-011314,Traction,C05,2026-08-30,17:00,20:00,3.0,Pending
REQ-02449,M-003129,Traction,C09,2026-09-06,19:00,20:00,1.0,Pending
REQ-02450,M-004976,Traction,C13,2026-08-25,21:00,23:00,2.0,Pending
REQ-02451,M-006274,Traction,C02,2026-08-27,02:00,04:00,2.0,Pending
REQ-02452,M-005953,Traction,C16,2026-08-28,14:00,17:00,3.0,Pending
REQ-02453,M-005999,S&T,C07,2026-09-02,10:00,11:00,1.0,Pending
REQ-02454,M-009214,Engineering,C19,2026-09-01,10:00,11:00,1.0,Pending
REQ-02455,M-001191,Traction,C15,2026-09-02,13:00,14:00,0.5,Pending
REQ-02456,M-009133,Engineering,C03,2026-08-25,20:00,21:00,0.5,Pending
REQ-02457,M-006361,Engineering,C10,2026-08-26,21:00,01:00,4.0,Pending
REQ-02458,M-004124,S&T,C13,2026-09-06,12:00,14:00,2.0,Pending
REQ-02459,M-003195,S&T,C11,2026-08-30,13:00,15:00,2.0,Pending
REQ-02460,M-009076,Traction,C06,2026-08-26,17:00,21:00,4.0,Pending
REQ-02461,M-006349,Engineering,C06,2026-08-29,16:00,17:00,1.0,Pending
REQ-02462,M-006287,Traction,C05,2026-09-01,18:00,22:00,4.0,Pending
REQ-02463,M-001507,Traction,C07,2026-08-28,02:00,03:00,1.0,Pending
REQ-02464,M-005517,S&T,C05,2026-09-06,13:00,15:00,2.0,Pending
REQ-02465,M-010392,Engineering,C17,2026-08-30,17:00,20:00,3.0,Pending
REQ-02466,M-006612,Traction,C04,2026-08-25,05:00,09:00,4.0,Pending
REQ-02467,M-004111,Traction,C15,2026-08-31,15:00,16:00,1.0,Pending
REQ-02468,M-008769,Traction,C03,2026-08-28,01:00,03:00,2.0,Pending
REQ-02469,M-011528,Traction,C18,2026-08-30,16:00,17:00,1.0,Pending
REQ-02470,M-011700,S&T,C04,2026-09-02,10:00,12:00,2.0,Pending
REQ-02471,M-000795,Traction,C08,2026-08-25,15:00,17:00,1.5,Pending
REQ-02472,M-000731,Engineering,C20,2026-08-26,06:00,08:00,1.5,Pending
REQ-02473,M-007147,S&T,C13,2026-08-29,08:00,12:00,4.0,Pending
REQ-02474,M-006422,S&T,C12,2026-09-02,04:00,06:00,1.5,Pending
REQ-02475,M-006014,Engineering,C01,2026-09-06,07:00,10:00,3.0,Pending
REQ-02476,M-009893,S&T,C02,2026-09-04,03:00,05:00,1.5,Pending
REQ-02477,M-003781,Engineering,C12,2026-08-27,19:00,23:00,4.0,Pending
REQ-02478,M-001746,Engineering,C11,2026-09-06,10:00,14:00,4.0,Pending
REQ-02479,M-010705,Engineering,C12,2026-09-04,02:00,06:00,4.0,Pending
REQ-02480,M-007515,S&T,C17,2026-08-25,19:00,20:00,0.5,Pending
REQ-02481,M-006261,Engineering,C11,2026-09-04,21:00,23:00,2.0,Pending
REQ-02482,M-011706,S&T,C05,2026-08-26,13:00,17:00,4.0,Pending
REQ-02483,M-004895,Traction,C19,2026-08-28,06:00,07:00,0.5,Pending
REQ-02484,M-001200,S&T,C18,2026-08-26,17:00,18:00,1.0,Pending
REQ-02485,M-009676,Engineering,C01,2026-09-04,19:00,20:00,1.0,Pending
REQ-02486,M-005752,Traction,C11,2026-09-06,14:00,18:00,4.0,Pending
REQ-02487,M-011200,S&T,C04,2026-09-05,11:00,12:00,1.0,Pending
REQ-02488,M-005406,Traction,C11,2026-08-27,15:00,16:00,0.5,Pending
REQ-02489,M-009278,Traction,C06,2026-09-03,06:00,07:00,0.5,Pending
REQ-02490,M-001890,Engineering,C18,2026-09-01,17:00,18:00,1.0,Pending
REQ-02491,M-011261,Engineering,C09,2026-08-31,17:00,19:00,1.5,Pending
REQ-02492,M-011619,Traction,C18,2026-08-28,02:00,03:00,1.0,Pending
REQ-02493,M-000033,Traction,C16,2026-09-01,08:00,09:00,0.5,Pending
REQ-02494,M-008036,S&T,C02,2026-08-30,21:00,01:00,4.0,Pending
REQ-02495,M-007109,Traction,C13,2026-09-04,00:00,01:00,0.5,Pending
REQ-02496,M-004964,Engineering,C03,2026-09-03,11:00,14:00,3.0,Pending
REQ-02497,M-006988,S&T,C05,2026-08-30,13:00,17:00,4.0,Pending
REQ-02498,M-010657,Engineering,C10,2026-08-28,12:00,13:00,0.5,Pending
REQ-02499,M-006085,Engineering,C06,2026-09-06,08:00,09:00,1.0,Pending
REQ-02500,M-010239,Traction,C08,2026-08-26,02:00,06:00,4.0,Pending
