block_id,corridor_id,date,start_time,end_time,available,expected_train_count,traffic_level
B-007336,C12,2026-09-24,06:00,08:00,1,3,MEDIUM
B-007337,C12,2026-09-24,08:00,10:00,0,5,MEDIUM
B-007338,C12,2026-09-24,10:00,12:00,0,8,HIGH
B-007339,C12,2026-09-24,12:00,14:00,1,1,LOW
B-007340,C12,2026-09-24,14:00,16:00,1,1,LOW
B-007341,C12,2026-09-24,16:00,18:00,1,2,LOW
B-007342,C12,2026-09-24,18:00,20:00,0,6,HIGH
B-007343,C12,2026-09-24,20:00,22:00,0,12,HIGH
B-007344,C12,2026-09-24,22:00,00:00,0,6,HIGH
B-007345,C13,2026-09-24,00:00,02:00,1,3,MEDIUM
B-007346,C13,2026-09-24,02:00,04:00,1,0,LOW
B-007347,C13,2026-09-24,04:00,06:00,1,3,MEDIUM
B-007348,C13,2026-09-24,06:00,08:00,1,2,LOW
B-007349,C13,2026-09-24,08:00,10:00,1,2,LOW
B-007350,C13,2026-09-24,10:00,12:00,0,9,HIGH
B-007351,C13,2026-09-24,12:00,14:00,1,3,MEDIUM
B-007352,C13,2026-09-24,14:00,16:00,0,6,HIGH
B-007353,C13,2026-09-24,16:00,18:00,0,5,MEDIUM
B-007354,C13,2026-09-24,18:00,20:00,0,6,HIGH
B-007355,C13,2026-09-24,20:00,22:00,0,6,HIGH
B-007356,C13,2026-09-24,22:00,00:00,1,1,LOW
B-007357,C14,2026-09-24,00:00,02:00,1,0,LOW
B-007358,C14,2026-09-24,02:00,04:00,1,2,LOW
B-007359,C14,2026-09-24,04:00,06:00,0,3,MEDIUM
B-007360,C14,2026-09-24,06:00,08:00,0,1,LOW
B-007361,C14,2026-09-24,08:00,10:00,0,6,HIGH
B-007362,C14,2026-09-24,10:00,12:00,0,6,HIGH
B-007363,C14,2026-09-24,12:00,14:00,1,1,LOW
B-007364,C14,2026-09-24,14:00,16:00,1,4,MEDIUM
B-007365,C14,2026-09-24,16:00,18:00,0,6,HIGH
B-007366,C14,2026-09-24,18:00,20:00,0,6,HIGH
B-007367,C14,2026-09-24,20:00,22:00,1,3,MEDIUM
B-007368,C14,2026-09-24,22:00,00:00,1,0,LOW
B-007369,C15,2026-09-24,00:00,02:00,0,3,MEDIUM
B-007370,C15,2026-09-24,02:00,04:00,1,3,MEDIUM
B-007371,C15,2026-09-24,04:00,06:00,1,2,LOW
B-007372,C15,2026-09-24,06:00,08:00,1,2,LOW
B-007373,C15,2026-09-24,08:00,10:00,0,8,HIGH
B-007374,C15,2026-09-24,10:00,12:00,1,3,MEDIUM
B-007375,C15,2026-09-24,12:00,14:00,1,4,MEDIUM
B-007376,C15,2026-09-24,14:00,16:00,1,2,LOW
B-007377,C15,2026-09-24,16:00,18:00,1,3,MEDIUM
B-007378,C15,2026-09-24,18:00,20:00,1,3,MEDIUM
B-007379,C15,2026-09-24,20:00,22:00,0,5,MEDIUM
B-007380,C15,2026-09-24,22:00,00:00,1,3,MEDIUM
B-007381,C16,2026-09-24,00:00,02:00,1,3,MEDIUM
B-007382,C16,2026-09-24,02:00,04:00,1,1,LOW
B-007383,C16,2026-09-24,04:00,06:00,1,2,LOW
B-007384,C16,2026-09-24,06:00,08:00,1,4,MEDIUM
B-007385,C16,2026-09-24,08:00,10:00,0,8,HIGH
B-007386,C16,2026-09-24,10:00,12:00,0,6,HIGH
B-007387,C16,2026-09-24,12:00,14:00,1,3,MEDIUM
B-007388,C16,2026-09-24,14:00,16:00,1,1,LOW
B-007389,C16,2026-09-24,16:00,18:00,0,4,MEDIUM
B-007390,C16,2026-09-24,18:00,20:00,1,3,MEDIUM
B-007391,C16,2026-09-24,20:00,22:00,0,9,HIGH
B-007392,C16,2026-09-24,22:00,00:00,1,2,LOW
B-007393,C17,2026-09-24,00:00,02:00,1,4,MEDIUM
B-007394,C17,2026-09-24,02:00,04:00,0,0,LOW
B-007395,C17,2026-09-24,04:00,06:00,1,4,MEDIUM
B-007396,C17,2026-09-24,06:00,08:00,1,3,MEDIUM
B-007397,C17,2026-09-24,08:00,10:00,0,9,HIGH
B-007398,C17,2026-09-24,10:00,12:00,1,3,MEDIUM
B-007399,C17,2026-09-24,12:00,14:00,0,1,LOW
B-007400,C17,2026-09-24,14:00,16:00,1,0,LOW
B-007401,C17,2026-09-24,16:00,18:00,1,2,LOW
B-007402,C17,2026-09-24,18:00,20:00,0,7,HIGH
B-007403,C17,2026-09-24,20:00,22:00,0,7,HIGH
B-007404,C17,2026-09-24,22:00,00:00,1,2,LOW
B-007405,C18,2026-09-24,00:00,02:00,1,2,LOW
B-007406,C18,2026-09-24,02:00,04:00,1,3,MEDIUM
B-007407,C18,2026-09-24,04:00,06:00,1,1,LOW
B-007408,C18,2026-09-24,06:00,08:00,0,5,MEDIUM
B-007409,C18,2026-09-24,08:00,10:00,0,5,MEDIUM
B-007410,C18,2026-09-24,10:00,12:00,0,4,MEDIUM
B-007411,C18,2026-09-24,12:00,14:00,1,2,LOW
B-007412,C18,2026-09-24,14:00,16:00,1,4,MEDIUM
B-007413,C18,2026-09-24,16:00,18:00,1,3,MEDIUM
B-007414,C18,2026-09-24,18:00,20:00,0,6,HIGH
B-007415,C18,2026-09-24,20:00,22:00,1,3,MEDIUM
B-007416,C18,2026-09-24,22:00,00:00,1,4,MEDIUM
B-007417,C19,2026-09-24,00:00,02:00,1,1,LOW
B-007418,C19,2026-09-24,02:00,04:00,1,4,MEDIUM
B-007419,C19,2026-09-24,04:00,06:00,0,4,MEDIUM
B-007420,C19,2026-09-24,06:00,08:00,1,4,MEDIUM
B-007421,C19,2026-09-24,08:00,10:00,0,11,HIGH
B-007422,C19,2026-09-24,10:00,12:00,0,7,HIGH
B-007423,C19,2026-09-24,12:00,14:00,0,6,HIGH
B-007424,C19,2026-09-24,14:00,16:00,1,3,MEDIUM
B-007425,C19,2026-09-24,16:00,18:00,1,3,MEDIUM
B-007426,C19,2026-09-24,18:00,20:00,0,7,HIGH
B-007427,C19,2026-09-24,20:00,22:00,0,8,HIGH
B-007428,C19,2026-09-24,22:00,00:00,1,3,MEDIUM
B-007429,C20,2026-09-24,00:00,02:00,1,2,LOW
B-007430,C20,2026-09-24,02:00,04:00,1,1,LOW
B-007431,C20,2026-09-24,04:00,06:00,0,7,HIGH
B-007432,C20,2026-09-24,06:00,08:00,1,2,LOW
B-007433,C20,2026-09-24,08:00,10:00,0,7,HIGH
B-007434,C20,2026-09-24,10:00,12:00,0,5,MEDIUM
B-007435,C20,2026-09-24,12:00,14:00,1,4,MEDIUM
B-007436,C20,2026-09-24,14:00,16:00,1,1,LOW
B-007437,C20,2026-09-24,16:00,18:00,1,1,LOW
B-007438,C20,2026-09-24,18:00,20:00,0,6,HIGH
B-007439,C20,2026-09-24,20:00,22:00,1,4,MEDIUM
B-007440,C20,2026-09-24,22:00,00:00,1,3,MEDIUM
B-007441,C01,2026-09-25,00:00,02:00,1,1,LOW
B-007442,C01,2026-09-25,02:00,04:00,1,0,LOW
B-007443,C01,2026-09-25,04:00,06:00,1,2,LOW
B-007444,C01,2026-09-25,06:00,08:00,0,5,MEDIUM
B-007445,C01,2026-09-25,08:00,10:00,1,4,MEDIUM
B-007446,C01,2026-09-25,10:00,12:00,0,8,HIGH
B-007447,C01,2026-09-25,12:00,14:00,1,3,MEDIUM
B-007448,C01,2026-09-25,14:00,16:00,1,1,LOW
B-007449,C01,2026-09-25,16:00,18:00,1,4,MEDIUM
B-007450,C01,2026-09-25,18:00,20:00,0,7,HIGH
B-007451,C01,2026-09-25,20:00,22:00,0,9,HIGH
B-007452,C01,2026-09-25,22:00,00:00,1,2,LOW
B-007453,C02,2026-09-25,00:00,02:00,0,2,LOW
B-007454,C02,2026-09-25,02:00,04:00,0,2,LOW
B-007455,C02,2026-09-25,04:00,06:00,1,0,LOW
B-007456,C02,2026-09-25,06:00,08:00,1,3,MEDIUM
B-007457,C02,2026-09-25,08:00,10:00,0,9,HIGH
B-007458,C02,2026-09-25,10:00,12:00,0,6,HIGH
B-007459,C02,2026-09-25,12:00,14:00,1,4,MEDIUM
B-007460,C02,2026-09-25,14:00,16:00,0,5,MEDIUM
B-007461,C02,2026-09-25,16:00,18:00,0,5,MEDIUM
B-007462,C02,2026-09-25,18:00,20:00,1,4,MEDIUM
B-007463,C02,2026-09-25,20:00,22:00,0,4,MEDIUM
B-007464,C02,2026-09-25,22:00,00:00,1,3,MEDIUM
B-007465,C03,2026-09-25,00:00,02:00,1,4,MEDIUM
B-007466,C03,2026-09-25,02:00,04:00,1,2,LOW
B-007467,C03,2026-09-25,04:00,06:00,1,2,LOW
B-007468,C03,2026-09-25,06:00,08:00,1,4,MEDIUM
B-007469,C03,2026-09-25,08:00,10:00,0,6,HIGH
B-007470,C03,2026-09-25,10:00,12:00,1,4,MEDIUM
B-007471,C03,2026-09-25,12:00,14:00,1,2,LOW
B-007472,C03,2026-09-25,14:00,16:00,1,1,LOW
B-007473,C03,2026-09-25,16:00,18:00,1,1,LOW
B-007474,C03,2026-09-25,18:00,20:00,0,8,HIGH
B-007475,C03,2026-09-25,20:00,22:00,0,7,HIGH
B-007476,C03,2026-09-25,22:00,00:00,1,2,LOW
B-007477,C04,2026-09-25,00:00,02:00,1,3,MEDIUM
B-007478,C04,2026-09-25,02:00,04:00,0,5,MEDIUM
B-007479,C04,2026-09-25,04:00,06:00,1,4,MEDIUM
B-007480,C04,2026-09-25,06:00,08:00,1,1,LOW
B-007481,C04,2026-09-25,08:00,10:00,0,9,HIGH
B-007482,C04,2026-09-25,10:00,12:00,1,3,MEDIUM
B-007483,C04,2026-09-25,12:00,14:00,1,2,LOW
B-007484,C04,2026-09-25,14:00,16:00,1,3,MEDIUM
B-007485,C04,2026-09-25,16:00,18:00,0,5,MEDIUM
B-007486,C04,2026-09-25,18:00,20:00,0,7,HIGH
B-007487,C04,2026-09-25,20:00,22:00,0,6,HIGH
B-007488,C04,2026-09-25,22:00,00:00,1,1,LOW
B-007489,C05,2026-09-25,00:00,02:00,1,3,MEDIUM
B-007490,C05,2026-09-25,02:00,04:00,0,5,MEDIUM
B-007491,C05,2026-09-25,04:00,06:00,1,2,LOW
B-007492,C05,2026-09-25,06:00,08:00,1,4,MEDIUM
B-007493,C05,2026-09-25,08:00,10:00,1,4,MEDIUM
B-007494,C05,2026-09-25,10:00,12:00,1,4,MEDIUM
B-007495,C05,2026-09-25,12:00,14:00,0,6,HIGH
B-007496,C05,2026-09-25,14:00,16:00,1,1,LOW
B-007497,C05,2026-09-25,16:00,18:00,1,2,LOW
B-007498,C05,2026-09-25,18:00,20:00,0,8,HIGH
B-007499,C05,2026-09-25,20:00,22:00,1,3,MEDIUM
B-007500,C05,2026-09-25,22:00,00:00,1,2,LOW
B-007501,C06,2026-09-25,00:00,02:00,1,4,MEDIUM
B-007502,C06,2026-09-25,02:00,04:00,1,3,MEDIUM
B-007503,C06,2026-09-25,04:00,06:00,1,4,MEDIUM
B-007504,C06,2026-09-25,06:00,08:00,1,4,MEDIUM
B-007505,C06,2026-09-25,08:00,10:00,0,6,HIGH
B-007506,C06,2026-09-25,10:00,12:00,0,6,HIGH
B-007507,C06,2026-09-25,12:00,14:00,1,2,LOW
B-007508,C06,2026-09-25,14:00,16:00,1,3,MEDIUM
B-007509,C06,2026-09-25,16:00,18:00,1,1,LOW
B-007510,C06,2026-09-25,18:00,20:00,0,5,MEDIUM
B-007511,C06,2026-09-25,20:00,22:00,0,6,HIGH
B-007512,C06,2026-09-25,22:00,00:00,1,2,LOW
B-007513,C07,2026-09-25,00:00,02:00,1,1,LOW
B-007514,C07,2026-09-25,02:00,04:00,1,1,LOW
B-007515,C07,2026-09-25,04:00,06:00,0,5,MEDIUM
B-007516,C07,2026-09-25,06:00,08:00,1,4,MEDIUM
B-007517,C07,2026-09-25,08:00,10:00,0,6,HIGH
B-007518,C07,2026-09-25,10:00,12:00,1,4,MEDIUM
B-007519,C07,2026-09-25,12:00,14:00,1,1,LOW
B-007520,C07,2026-09-25,14:00,16:00,1,2,LOW
B-007521,C07,2026-09-25,16:00,18:00,1,2,LOW
B-007522,C07,2026-09-25,18:00,20:00,0,8,HIGH
B-007523,C07,2026-09-25,20:00,22:00,0,6,HIGH
B-007524,C07,2026-09-25,22:00,00:00,1,2,LOW
B-007525,C08,2026-09-25,00:00,02:00,1,3,MEDIUM
B-007526,C08,2026-09-25,02:00,04:00,1,0,LOW
B-007527,C08,2026-09-25,04:00,06:00,1,4,MEDIUM
B-007528,C08,2026-09-25,06:00,08:00,1,1,LOW
B-007529,C08,2026-09-25,08:00,10:00,0,6,HIGH
B-007530,C08,2026-09-25,10:00,12:00,0,5,MEDIUM
B-007531,C08,2026-09-25,12:00,14:00,1,3,MEDIUM
B-007532,C08,2026-09-25,14:00,16:00,1,3,MEDIUM
B-007533,C08,2026-09-25,16:00,18:00,1,1,LOW
B-007534,C08,2026-09-25,18:00,20:00,0,7,HIGH
B-007535,C08,2026-09-25,20:00,22:00,0,8,HIGH
B-007536,C08,2026-09-25,22:00,00:00,1,1,LOW
B-007537,C09,2026-09-25,00:00,02:00,0,3,MEDIUM
B-007538,C09,2026-09-25,02:00,04:00,0,5,MEDIUM
B-007539,C09,2026-09-25,04:00,06:00,0,3,MEDIUM
B-007540,C09,2026-09-25,06:00,08:00,1,2,LOW
B-007541,C09,2026-09-25,08:00,10:00,0,5,MEDIUM
B-007542,C09,2026-09-25,10:00,12:00,0,6,HIGH
B-007543,C09,2026-09-25,12:00,14:00,1,4,MEDIUM
B-007544,C09,2026-09-25,14:00,16:00,1,3,MEDIUM
B-007545,C09,2026-09-25,16:00,18:00,1,2,LOW
B-007546,C09,2026-09-25,18:00,20:00,0,8,HIGH
B-007547,C09,2026-09-25,20:00,22:00,0,5,MEDIUM
B-007548,C09,2026-09-25,22:00,00:00,1,2,LOW
B-007549,C10,2026-09-25,00:00,02:00,1,3,MEDIUM
B-007550,C10,2026-09-25,02:00,04:00,0,5,MEDIUM
B-007551,C10,2026-09-25,04:00,06:00,1,3,MEDIUM
B-007552,C10,2026-09-25,06:00,08:00,0,5,MEDIUM
B-007553,C10,2026-09-25,08:00,10:00,1,4,MEDIUM
B-007554,C10,2026-09-25,10:00,12:00,0,5,MEDIUM
B-007555,C10,2026-09-25,12:00,14:00,1,1,LOW
B-007556,C10,2026-09-25,14:00,16:00,1,2,LOW
B-007557,C10,2026-09-25,16:00,18:00,1,1,LOW
B-007558,C10,2026-09-25,18:00,20:00,1,4,MEDIUM
B-007559,C10,2026-09-25,20:00,22:00,0,7,HIGH
B-007560,C10,2026-09-25,22:00,00:00,1,1,LOW
B-007561,C11,2026-09-25,00:00,02:00,1,2,LOW
B-007562,C11,2026-09-25,02:00,04:00,1,2,LOW
B-007563,C11,2026-09-25,04:00,06:00,1,2,LOW
B-007564,C11,2026-09-25,06:00,08:00,1,1,LOW
B-007565,C11,2026-09-25,08:00,10:00,0,5,MEDIUM
B-007566,C11,2026-09-25,10:00,12:00,0,6,HIGH
B-007567,C11,2026-09-25,12:00,14:00,1,2,LOW
B-007568,C11,2026-09-25,14:00,16:00,1,3,MEDIUM
B-007569,C11,2026-09-25,16:00,18:00,0,5,MEDIUM
B-007570,C11,2026-09-25,18:00,20:00,0,6,HIGH
B-007571,C11,2026-09-25,20:00,22:00,0,7,HIGH
B-007572,C11,2026-09-25,22:00,00:00,1,3,MEDIUM
B-007573,C12,2026-09-25,00:00,02:00,1,1,LOW
B-007574,C12,2026-09-25,02:00,04:00,1,1,LOW
B-007575,C12,2026-09-25,04:00,06:00,1,3,MEDIUM
B-007576,C12,2026-09-25,06:00,08:00,1,0,LOW
B-007577,C12,2026-09-25,08:00,10:00,1,3,MEDIUM
B-007578,C12,2026-09-25,10:00,12:00,0,5,MEDIUM
B-007579,C12,2026-09-25,12:00,14:00,1,2,LOW
B-007580,C12,2026-09-25,14:00,16:00,1,3,MEDIUM
B-007581,C12,2026-09-25,16:00,18:00,1,3,MEDIUM
B-007582,C12,2026-09-25,18:00,20:00,0,7,HIGH
B-007583,C12,2026-09-25,20:00,22:00,1,2,LOW
B-007584,C12,2026-09-25,22:00,00:00,1,2,LOW
B-007585,C13,2026-09-25,00:00,02:00,1,2,LOW
B-007586,C13,2026-09-25,02:00,04:00,1,3,MEDIUM
B-007587,C13,2026-09-25,04:00,06:00,1,2,LOW
B-007588,C13,2026-09-25,06:00,08:00,1,3,MEDIUM
B-007589,C13,2026-09-25,08:00,10:00,0,5,MEDIUM
B-007590,C13,2026-09-25,10:00,12:00,1,4,MEDIUM
B-007591,C13,2026-09-25,12:00,14:00,1,1,LOW
B-007592,C13,2026-09-25,14:00,16:00,0,5,MEDIUM
B-007593,C13,2026-09-25,16:00,18:00,1,1,LOW
B-007594,C13,2026-09-25,18:00,20:00,0,2,LOW
B-007595,C13,2026-09-25,20:00,22:00,0,7,HIGH
B-007596,C13,2026-09-25,22:00,00:00,1,1,LOW
B-007597,C14,2026-09-25,00:00,02:00,1,1,LOW
B-007598,C14,2026-09-25,02:00,04:00,0,5,MEDIUM
B-007599,C14,2026-09-25,04:00,06:00,1,1,LOW
B-007600,C14,2026-09-25,06:00,08:00,1,2,LOW
B-007601,C14,2026-09-25,08:00,10:00,0,8,HIGH
B-007602,C14,2026-09-25,10:00,12:00,1,3,MEDIUM
B-007603,C14,2026-09-25,12:00,14:00,1,3,MEDIUM
B-007604,C14,2026-09-25,14:00,16:00,0,6,HIGH
B-007605,C14,2026-09-25,16:00,18:00,1,0,LOW
B-007606,C14,2026-09-25,18:00,20:00,1,3,MEDIUM
B-007607,C14,2026-09-25,20:00,22:00,1,2,LOW
B-007608,C14,2026-09-25,22:00,00:00,0,3,MEDIUM
B-007609,C15,2026-09-25,00:00,02:00,1,3,MEDIUM
B-007610,C15,2026-09-25,02:00,04:00,1,1,LOW
B-007611,C15,2026-09-25,04:00,06:00,1,3,MEDIUM
B-007612,C15,2026-09-25,06:00,08:00,1,1,LOW
B-007613,C15,2026-09-25,08:00,10:00,1,2,LOW
B-007614,C15,2026-09-25,10:00,12:00,0,7,HIGH
B-007615,C15,2026-09-25,12:00,14:00,1,3,MEDIUM
B-007616,C15,2026-09-25,14:00,16:00,1,0,LOW
B-007617,C15,2026-09-25,16:00,18:00,1,3,MEDIUM
B-007618,C15,2026-09-25,18:00,20:00,1,4,MEDIUM
B-007619,C15,2026-09-25,20:00,22:00,1,4,MEDIUM
B-007620,C15,2026-09-25,22:00,00:00,1,3,MEDIUM
B-007621,C16,2026-09-25,00:00,02:00,1,1,LOW
B-007622,C16,2026-09-25,02:00,04:00,1,2,LOW
B-007623,C16,2026-09-25,04:00,06:00,1,1,LOW
B-007624,C16,2026-09-25,06:00,08:00,1,0,LOW
B-007625,C16,2026-09-25,08:00,10:00,1,3,MEDIUM
B-007626,C16,2026-09-25,10:00,12:00,0,5,MEDIUM
B-007627,C16,2026-09-25,12:00,14:00,1,3,MEDIUM
B-007628,C16,2026-09-25,14:00,16:00,1,3,MEDIUM
B-007629,C16,2026-09-25,16:00,18:00,1,4,MEDIUM
B-007630,C16,2026-09-25,18:00,20:00,0,9,HIGH
B-007631,C16,2026-09-25,20:00,22:00,1,4,MEDIUM
B-007632,C16,2026-09-25,22:00,00:00,1,1,LOW
B-007633,C17,2026-09-25,00:00,02:00,1,2,LOW
B-007634,C17,2026-09-25,02:00,04:00,1,1,LOW
B-007635,C17,2026-09-25,04:00,06:00,0,2,LOW
B-007636,C17,2026-09-25,06:00,08:00,1,1,LOW
B-007637,C17,2026-09-25,08:00,10:00,1,4,MEDIUM
B-007638,C17,2026-09-25,10:00,12:00,0,5,MEDIUM
B-007639,C17,2026-09-25,12:00,14:00,1,3,MEDIUM
B-007640,C17,2026-09-25,14:00,16:00,1,4,MEDIUM
B-007641,C17,2026-09-25,16:00,18:00,1,1,LOW
B-007642,C17,2026-09-25,18:00,20:00,0,7,HIGH
B-007643,C17,2026-09-25,20:00,22:00,0,7,HIGH
B-007644,C17,2026-09-25,22:00,00:00,1,4,MEDIUM
B-007645,C18,2026-09-25,00:00,02:00,1,3,MEDIUM
B-007646,C18,2026-09-25,02:00,04:00,0,3,MEDIUM
B-007647,C18,2026-09-25,04:00,06:00,1,3,MEDIUM
B-007648,C18,2026-09-25,06:00,08:00,1,4,MEDIUM
B-007649,C18,2026-09-25,08:00,10:00,1,2,LOW
B-007650,C18,2026-09-25,10:00,12:00,0,7,HIGH
B-007651,C18,2026-09-25,12:00,14:00,1,0,LOW
B-007652,C18,2026-09-25,14:00,16:00,0,3,MEDIUM
B-007653,C18,2026-09-25,16:00,18:00,1,3,MEDIUM
B-007654,C18,2026-09-25,18:00,20:00,1,3,MEDIUM
B-007655,C18,2026-09-25,20:00,22:00,0,9,HIGH
B-007656,C18,2026-09-25,22:00,00:00,1,1,LOW
B-007657,C19,2026-09-25,00:00,02:00,0,3,MEDIUM
B-007658,C19,2026-09-25,02:00,04:00,1,3,MEDIUM
B-007659,C19,2026-09-25,04:00,06:00,1,0,LOW
B-007660,C19,2026-09-25,06:00,08:00,1,2,LOW
B-007661,C19,2026-09-25,08:00,10:00,0,8,HIGH
B-007662,C19,2026-09-25,10:00,12:00,0,6,HIGH
B-007663,C19,2026-09-25,12:00,14:00,1,3,MEDIUM
B-007664,C19,2026-09-25,14:00,16:00,1,3,MEDIUM
B-007665,C19,2026-09-25,16:00,18:00,1,3,MEDIUM
B-007666,C19,2026-09-25,18:00,20:00,1,4,MEDIUM
B-007667,C19,2026-09-25,20:00,22:00,0,7,HIGH
B-007668,C19,2026-09-25,22:00,00:00,1,4,MEDIUM
B-007669,C20,2026-09-25,00:00,02:00,1,1,LOW
B-007670,C20,2026-09-25,02:00,04:00,1,4,MEDIUM
B-007671,C20,2026-09-25,04:00,06:00,1,4,MEDIUM
B-007672,C20,2026-09-25,06:00,08:00,1,3,MEDIUM
B-007673,C20,2026-09-25,08:00,10:00,0,7,HIGH
B-007674,C20,2026-09-25,10:00,12:00,0,6,HIGH
B-007675,C20,2026-09-25,12:00,14:00,1,3,MEDIUM
B-007676,C20,2026-09-25,14:00,16:00,0,1,LOW
B-007677,C20,2026-09-25,16:00,18:00,1,2,LOW
B-007678,C20,2026-09-25,18:00,20:00,0,6,HIGH
B-007679,C20,2026-09-25,20:00,22:00,0,8,HIGH
B-007680,C20,2026-09-25,22:00,00:00,1,4,MEDIUM
B-007681,C01,2026-09-26,00:00,02:00,1,1,LOW
B-007682,C01,2026-09-26,02:00,04:00,1,4,MEDIUM
B-007683,C01,2026-09-26,04:00,06:00,1,0,LOW
B-007684,C01,2026-09-26,06:00,08:00,0,8,HIGH
B-007685,C01,2026-09-26,08:00,10:00,1,4,MEDIUM
B-007686,C01,2026-09-26,10:00,12:00,0,8,HIGH
B-007687,C01,2026-09-26,12:00,14:00,0,5,MEDIUM
B-007688,C01,2026-09-26,14:00,16:00,1,4,MEDIUM
B-007689,C01,2026-09-26,16:00,18:00,1,0,LOW
B-007690,C01,2026-09-26,18:00,20:00,0,7,HIGH
B-007691,C01,2026-09-26,20:00,22:00,0,9,HIGH
B-007692,C01,2026-09-26,22:00,00:00,1,2,LOW
B-007693,C02,2026-09-26,00:00,02:00,1,3,MEDIUM
B-007694,C02,2026-09-26,02:00,04:00,0,5,MEDIUM
B-007695,C02,2026-09-26,04:00,06:00,1,2,LOW
B-007696,C02,2026-09-26,06:00,08:00,1,3,MEDIUM
B-007697,C02,2026-09-26,08:00,10:00,0,6,HIGH
B-007698,C02,2026-09-26,10:00,12:00,0,5,MEDIUM
B-007699,C02,2026-09-26,12:00,14:00,0,1,LOW
B-007700,C02,2026-09-26,14:00,16:00,1,2,LOW
B-007701,C02,2026-09-26,16:00,18:00,1,4,MEDIUM
B-007702,C02,2026-09-26,18:00,20:00,0,5,MEDIUM
B-007703,C02,2026-09-26,20:00,22:00,1,3,MEDIUM
B-007704,C02,2026-09-26,22:00,00:00,1,4,MEDIUM
B-007705,C03,2026-09-26,00:00,02:00,1,1,LOW
B-007706,C03,2026-09-26,02:00,04:00,0,6,HIGH
B-007707,C03,2026-09-26,04:00,06:00,1,2,LOW
B-007708,C03,2026-09-26,06:00,08:00,1,3,MEDIUM
B-007709,C03,2026-09-26,08:00,10:00,0,6,HIGH
B-007710,C03,2026-09-26,10:00,12:00,0,7,HIGH
B-007711,C03,2026-09-26,12:00,14:00,1,2,LOW
B-007712,C03,2026-09-26,14:00,16:00,1,1,LOW
B-007713,C03,2026-09-26,16:00,18:00,1,4,MEDIUM
B-007714,C03,2026-09-26,18:00,20:00,0,7,HIGH
B-007715,C03,2026-09-26,20:00,22:00,0,9,HIGH
B-007716,C03,2026-09-26,22:00,00:00,1,3,MEDIUM
B-007717,C04,2026-09-26,00:00,02:00,1,0,LOW
B-007718,C04,2026-09-26,02:00,04:00,1,4,MEDIUM
B-007719,C04,2026-09-26,04:00,06:00,1,2,LOW
B-007720,C04,2026-09-26,06:00,08:00,1,2,LOW
B-007721,C04,2026-09-26,08:00,10:00,0,5,MEDIUM
B-007722,C04,2026-09-26,10:00,12:00,1,3,MEDIUM
B-007723,C04,2026-09-26,12:00,14:00,1,1,LOW
B-007724,C04,2026-09-26,14:00,16:00,1,2,LOW
B-007725,C04,2026-09-26,16:00,18:00,1,3,MEDIUM
B-007726,C04,2026-09-26,18:00,20:00,0,6,HIGH
B-007727,C04,2026-09-26,20:00,22:00,1,4,MEDIUM
B-007728,C04,2026-09-26,22:00,00:00,1,0,LOW
B-007729,C05,2026-09-26,00:00,02:00,1,2,LOW
B-007730,C05,2026-09-26,02:00,04:00,1,0,LOW
B-007731,C05,2026-09-26,04:00,06:00,0,5,MEDIUM
B-007732,C05,2026-09-26,06:00,08:00,1,4,MEDIUM
B-007733,C05,2026-09-26,08:00,10:00,0,5,MEDIUM
B-007734,C05,2026-09-26,10:00,12:00,0,11,HIGH
B-007735,C05,2026-09-26,12:00,14:00,1,2,LOW
B-007736,C05,2026-09-26,14:00,16:00,0,4,MEDIUM
B-007737,C05,2026-09-26,16:00,18:00,1,1,LOW
B-007738,C05,2026-09-26,18:00,20:00,1,3,MEDIUM
B-007739,C05,2026-09-26,20:00,22:00,0,7,HIGH
B-007740,C05,2026-09-26,22:00,00:00,1,0,LOW
B-007741,C06,2026-09-26,00:00,02:00,1,3,MEDIUM
B-007742,C06,2026-09-26,02:00,04:00,1,1,LOW
B-007743,C06,2026-09-26,04:00,06:00,1,2,LOW
B-007744,C06,2026-09-26,06:00,08:00,1,2,LOW
B-007745,C06,2026-09-26,08:00,10:00,1,4,MEDIUM
B-007746,C06,2026-09-26,10:00,12:00,0,5,MEDIUM
B-007747,C06,2026-09-26,12:00,14:00,0,3,MEDIUM
B-007748,C06,2026-09-26,14:00,16:00,1,0,LOW
B-007749,C06,2026-09-26,16:00,18:00,1,2,LOW
B-007750,C06,2026-09-26,18:00,20:00,0,5,MEDIUM
B-007751,C06,2026-09-26,20:00,22:00,1,4,MEDIUM
B-007752,C06,2026-09-26,22:00,00:00,1,1,LOW
B-007753,C07,2026-09-26,00:00,02:00,1,2,LOW
B-007754,C07,2026-09-26,02:00,04:00,1,2,LOW
B-007755,C07,2026-09-26,04:00,06:00,1,3,MEDIUM
B-007756,C07,2026-09-26,06:00,08:00,1,3,MEDIUM
B-007757,C07,2026-09-26,08:00,10:00,0,5,MEDIUM
B-007758,C07,2026-09-26,10:00,12:00,1,2,LOW
B-007759,C07,2026-09-26,12:00,14:00,1,2,LOW
B-007760,C07,2026-09-26,14:00,16:00,1,0,LOW
B-007761,C07,2026-09-26,16:00,18:00,1,1,LOW
B-007762,C07,2026-09-26,18:00,20:00,0,8,HIGH
B-007763,C07,2026-09-26,20:00,22:00,0,8,HIGH
B-007764,C07,2026-09-26,22:00,00:00,0,6,HIGH
